"","Age","Cause","Period1","Period2","Sex","Country","Sources","e01","e02","Contribution","Cause.name","Country.name"
"714",70,2,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,0.0114563906832549,"Infectious","ECUADOR"
"715",1,4,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,-0.002400164170944,"Circulatory","ECUADOR"
"716",20,5,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,0.00474480978707722,"Abnormal","ECUADOR"
"717",40,6,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,0.00110661653315882,"Mental","ECUADOR"
"718",60,7,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,-0.00124836182306444,"Nervous","ECUADOR"
"719",0,9,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,-0.0017920076271778,"Digestive","ECUADOR"
"720",15,10,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,0.00328612702289633,"Genitourinary","ECUADOR"
"721",35,11,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,0.000422696306923042,"Perinatal","ECUADOR"
"722",55,12,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,0.00716780608350983,"Respiratory","ECUADOR"
"723",75,13,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,0.000971690142188472,"External","ECUADOR"
"724",10,15,"2000-2005","2005-2010",2,2180,"CEPAL2004",77.3114619955156,78.0644156334185,-0.00173149202074683,"Rest","ECUADOR"
"725",30,2,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,0.00555844426196932,"Infectious","ECUADOR"
"726",45,3,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,-0.00229083938874055,"Neoplasms","ECUADOR"
"727",65,4,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,0.0260376819603742,"Circulatory","ECUADOR"
"728",1,6,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,-2.10162872020397e-05,"Mental","ECUADOR"
"729",20,7,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,0.000874544329392447,"Nervous","ECUADOR"
"730",40,8,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,0.000961644374996576,"Endocrine","ECUADOR"
"731",60,9,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,-0.00404167388223132,"Digestive","ECUADOR"
"732",0,11,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,0.069044626974007,"Perinatal","ECUADOR"
"733",15,12,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,0.00477822096861332,"Respiratory","ECUADOR"
"734",35,13,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,0.0026106536561993,"External","ECUADOR"
"735",55,14,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,-0.00017020586155179,"Homicide","ECUADOR"
"736",75,15,"2005-2010","2010-2015",2,2180,"CEPAL2004",78.0644156334185,78.7937674233611,6.15415463172181e-05,"Rest","ECUADOR"
"737",0,2,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0.0624013421373786,"Infectious","EL SALVADOR"
"738",10,3,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,4.70014447752742e-05,"Neoplasms","EL SALVADOR"
"739",30,4,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0.028354748160207,"Circulatory","EL SALVADOR"
"740",50,5,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0.0254940040368257,"Abnormal","EL SALVADOR"
"741",70,6,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0.0147875252775222,"Mental","EL SALVADOR"
"742",5,8,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0.00161477462547732,"Endocrine","EL SALVADOR"
"743",25,9,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0.00233106824574405,"Digestive","EL SALVADOR"
"744",45,10,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,-0.0180771830458989,"Genitourinary","EL SALVADOR"
"745",65,11,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0,"Perinatal","EL SALVADOR"
"746",1,13,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,-0.0177821390715629,"External","EL SALVADOR"
"747",20,14,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,-0.0243240017799488,"Homicide","EL SALVADOR"
"748",40,15,"1990-1995","1995-2000",1,2190,"CEPAL2004",63.8809821458754,67.1001638580872,0.00397043522975091,"Rest","EL SALVADOR"
"749",60,2,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,-0.00655807742197223,"Infectious","EL SALVADOR"
"750",75,3,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,-0.026429293229584,"Neoplasms","EL SALVADOR"
"751",10,5,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,0.00763162037278014,"Abnormal","EL SALVADOR"
"752",30,6,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,0.021522373399614,"Mental","EL SALVADOR"
"753",50,7,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,0.00120348409239467,"Nervous","EL SALVADOR"
"754",70,8,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,-0.00627713251994889,"Endocrine","EL SALVADOR"
"755",5,10,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,0.000836451327546544,"Genitourinary","EL SALVADOR"
"756",25,11,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,0.000579518671441348,"Perinatal","EL SALVADOR"
"757",45,12,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,-0.00917062639588741,"Respiratory","EL SALVADOR"
"758",65,13,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,0.00692129622857067,"External","EL SALVADOR"
"759",1,15,"1995-2000","2000-2005",1,2190,"CEPAL2004",67.1001638580872,68.3022037202682,-0.000748474706102534,"Rest","EL SALVADOR"
"760",20,2,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.017418450969913,"Infectious","EL SALVADOR"
"761",35,3,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.00459825622750767,"Neoplasms","EL SALVADOR"
"762",55,4,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.0159197378428662,"Circulatory","EL SALVADOR"
"763",75,5,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,-0.0362051769258985,"Abnormal","EL SALVADOR"
"764",10,7,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.00422851873776134,"Nervous","EL SALVADOR"
"765",30,8,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.00276623702831624,"Endocrine","EL SALVADOR"
"766",50,9,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.0135117342128158,"Digestive","EL SALVADOR"
"767",70,10,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,-0.0290992828416258,"Genitourinary","EL SALVADOR"
"768",5,12,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.000642821904438605,"Respiratory","EL SALVADOR"
"769",25,13,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.0507953465447896,"External","EL SALVADOR"
"770",45,14,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,-0.00255687172351389,"Homicide","EL SALVADOR"
"771",65,15,"2000-2005","2005-2010",1,2190,"CEPAL2004",68.3022037202682,69.4493552644295,0.000130696544539206,"Rest","EL SALVADOR"
"772",0,3,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,0.00255460303018597,"Neoplasms","EL SALVADOR"
"773",15,4,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,0.00190173961020425,"Circulatory","EL SALVADOR"
"774",35,5,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,-0.000614359501238464,"Abnormal","EL SALVADOR"
"775",55,6,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,0.0253358964258907,"Mental","EL SALVADOR"
"776",75,7,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,0.000100945142115359,"Nervous","EL SALVADOR"
"777",10,9,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,-0.000578403686231723,"Digestive","EL SALVADOR"
"778",30,10,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,-0.0161845106200235,"Genitourinary","EL SALVADOR"
"779",50,11,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,-0.000496626133345279,"Perinatal","EL SALVADOR"
"780",70,12,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,0.017905766192074,"Respiratory","EL SALVADOR"
"781",5,14,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,0.00367983530626484,"Homicide","EL SALVADOR"
"782",25,15,"2005-2010","2010-2015",1,2190,"CEPAL2004",69.4493552644295,70.5318436401107,-0.000102861403548776,"Rest","EL SALVADOR"
"783",45,2,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.000987319552917339,"Infectious","EL SALVADOR"
"784",60,3,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.0150160766995808,"Neoplasms","EL SALVADOR"
"785",0,5,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.0520359776158095,"Abnormal","EL SALVADOR"
"786",15,6,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-2.88354625112185e-05,"Mental","EL SALVADOR"
"787",35,7,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.00663052120083041,"Nervous","EL SALVADOR"
"788",55,8,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.0211555229285995,"Endocrine","EL SALVADOR"
"789",75,9,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,0.0121840398888377,"Digestive","EL SALVADOR"
"790",10,11,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.00158857925526899,"Perinatal","EL SALVADOR"
"791",30,12,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.00344740416634077,"Respiratory","EL SALVADOR"
"792",50,13,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,0.00827520254922146,"External","EL SALVADOR"
"793",70,14,"1990-1995","1995-2000",2,2190,"CEPAL2004",71.3242721790206,72.7590667175775,-0.0030179606219725,"Homicide","EL SALVADOR"
"794",5,2,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.0033769622314832,"Infectious","EL SALVADOR"
"795",20,3,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,-0.000439408014516502,"Neoplasms","EL SALVADOR"
"796",40,4,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.0112407894438054,"Circulatory","EL SALVADOR"
"797",60,5,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.0361949022155008,"Abnormal","EL SALVADOR"
"798",0,7,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.000126370483351387,"Nervous","EL SALVADOR"
"799",15,8,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.000661776663520684,"Endocrine","EL SALVADOR"
"800",35,9,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.00104827344872614,"Digestive","EL SALVADOR"
"801",55,10,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,-0.0162094377870814,"Genitourinary","EL SALVADOR"
"802",75,11,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0,"Perinatal","EL SALVADOR"
"803",10,13,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,-0.00357498186198171,"External","EL SALVADOR"
"804",30,14,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.00198553163169491,"Homicide","EL SALVADOR"
"805",50,15,"1995-2000","2000-2005",2,2190,"CEPAL2004",72.7590667175775,73.9650994963516,0.00646879541409566,"Rest","EL SALVADOR"
"806",70,2,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.0198227883187815,"Infectious","EL SALVADOR"
"807",1,4,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.00814569991944958,"Circulatory","EL SALVADOR"
"808",20,5,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.00799076138162316,"Abnormal","EL SALVADOR"
"809",40,6,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,-0.00244781947728648,"Mental","EL SALVADOR"
"810",60,7,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.00624139721396542,"Nervous","EL SALVADOR"
"811",0,9,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.00380013256808537,"Digestive","EL SALVADOR"
"812",15,10,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.00153094475071995,"Genitourinary","EL SALVADOR"
"813",35,11,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,-0.000196554737359865,"Perinatal","EL SALVADOR"
"814",55,12,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.0132667352076106,"Respiratory","EL SALVADOR"
"815",75,13,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,-0.00386419087286809,"External","EL SALVADOR"
"816",10,15,"2000-2005","2005-2010",2,2190,"CEPAL2004",73.9650994963516,75.1043020236438,0.000183323761663986,"Rest","EL SALVADOR"
"817",30,2,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.0163726074641455,"Infectious","EL SALVADOR"
"818",45,3,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.0183762345685562,"Neoplasms","EL SALVADOR"
"819",65,4,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.0477110937091139,"Circulatory","EL SALVADOR"
"820",1,6,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0,"Mental","EL SALVADOR"
"821",20,7,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.00149687034793688,"Nervous","EL SALVADOR"
"822",40,8,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,-0.00423624203752581,"Endocrine","EL SALVADOR"
"823",60,9,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,-0.00585219413141396,"Digestive","EL SALVADOR"
"824",0,11,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.0754261857494964,"Perinatal","EL SALVADOR"
"825",15,12,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.00843847621490953,"Respiratory","EL SALVADOR"
"826",35,13,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.0064066432600497,"External","EL SALVADOR"
"827",55,14,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,-0.00110637842669517,"Homicide","EL SALVADOR"
"828",75,15,"2005-2010","2010-2015",2,2190,"CEPAL2004",75.1043020236438,76.1515995684679,0.00288601747989926,"Rest","EL SALVADOR"
"829",0,2,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.163863751421793,"Infectious","GUATEMALA"
"830",10,3,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,-0.0025455040419184,"Neoplasms","GUATEMALA"
"831",30,4,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,-0.0118291551112665,"Circulatory","GUATEMALA"
"832",50,5,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.0474303632235541,"Abnormal","GUATEMALA"
"833",70,6,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.000513044323305471,"Mental","GUATEMALA"
"834",5,8,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.0224903042206906,"Endocrine","GUATEMALA"
"835",25,9,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,-0.00316649773317621,"Digestive","GUATEMALA"
"836",45,10,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.00240622480574521,"Genitourinary","GUATEMALA"
"837",65,11,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.000732518701107752,"Perinatal","GUATEMALA"
"838",1,13,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.00167854168547823,"External","GUATEMALA"
"839",20,14,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,-0.0696990282780584,"Homicide","GUATEMALA"
"840",40,15,"1990-1995","1995-2000",1,2250,"CEPAL2004",60.8107156095559,63.262772632622,0.00878782243468086,"Rest","GUATEMALA"
"841",60,2,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.0355033205730464,"Infectious","GUATEMALA"
"842",75,3,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,-0.000378497449961239,"Neoplasms","GUATEMALA"
"843",10,5,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.0038235382101436,"Abnormal","GUATEMALA"
"844",30,6,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.0149057527798096,"Mental","GUATEMALA"
"845",50,7,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.003670673783686,"Nervous","GUATEMALA"
"846",70,8,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.0260919803526194,"Endocrine","GUATEMALA"
"847",5,10,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,-0.000559307242189052,"Genitourinary","GUATEMALA"
"848",25,11,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.0015846849777114,"Perinatal","GUATEMALA"
"849",45,12,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.00928418668295787,"Respiratory","GUATEMALA"
"850",65,13,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.0150079176771421,"External","GUATEMALA"
"851",1,15,"1995-2000","2000-2005",1,2250,"CEPAL2004",63.262772632622,65.8882035840537,0.000380859805710893,"Rest","GUATEMALA"
"852",20,2,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.000929774714921336,"Infectious","GUATEMALA"
"853",35,3,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.00613155327489148,"Neoplasms","GUATEMALA"
"854",55,4,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,-0.000674341192216057,"Circulatory","GUATEMALA"
"855",75,5,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.0783305732889249,"Abnormal","GUATEMALA"
"856",10,7,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,-0.00225800417593229,"Nervous","GUATEMALA"
"857",30,8,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.0455510627204209,"Endocrine","GUATEMALA"
"858",50,9,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.0213725740990709,"Digestive","GUATEMALA"
"859",70,10,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,-0.0229123026036299,"Genitourinary","GUATEMALA"
"860",5,12,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.00998083108097453,"Respiratory","GUATEMALA"
"861",25,13,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.00392596940069948,"External","GUATEMALA"
"862",45,14,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,-0.0300995443438832,"Homicide","GUATEMALA"
"863",65,15,"2000-2005","2005-2010",1,2250,"CEPAL2004",65.8882035840537,67.1990018317137,0.00144693014803008,"Rest","GUATEMALA"
"864",0,3,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.000241926500266261,"Neoplasms","GUATEMALA"
"865",15,4,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.00173885062544061,"Circulatory","GUATEMALA"
"866",35,5,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,-0.00353075881820044,"Abnormal","GUATEMALA"
"867",55,6,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.0200581041874889,"Mental","GUATEMALA"
"868",75,7,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.00934716960493069,"Nervous","GUATEMALA"
"869",10,9,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,-0.000204304692729029,"Digestive","GUATEMALA"
"870",30,10,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,-0.00407868208328687,"Genitourinary","GUATEMALA"
"871",50,11,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.000373249424333176,"Perinatal","GUATEMALA"
"872",70,12,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.0262968421729981,"Respiratory","GUATEMALA"
"873",5,14,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.00165337776234246,"Homicide","GUATEMALA"
"874",25,15,"2005-2010","2010-2015",1,2250,"CEPAL2004",67.1990018317137,68.4552969576365,0.000560925207030417,"Rest","GUATEMALA"
"875",45,2,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.0442477066305965,"Infectious","GUATEMALA"
"876",60,3,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,-0.0523371505793342,"Neoplasms","GUATEMALA"
"877",0,5,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.0822876528765679,"Abnormal","GUATEMALA"
"878",15,6,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.000748476171851256,"Mental","GUATEMALA"
"879",35,7,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,-0.000226269832385619,"Nervous","GUATEMALA"
"880",55,8,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.0164718294659282,"Endocrine","GUATEMALA"
"881",75,9,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.0038863294544607,"Digestive","GUATEMALA"
"882",10,11,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.00195964395093166,"Perinatal","GUATEMALA"
"883",30,12,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.0191684314683125,"Respiratory","GUATEMALA"
"884",50,13,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.00539638026544327,"External","GUATEMALA"
"885",70,14,"1990-1995","1995-2000",2,2250,"CEPAL2004",67.053734423963,70.3504779900008,0.000553037543769826,"Homicide","GUATEMALA"
"886",5,2,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.0312817075940622,"Infectious","GUATEMALA"
"887",20,3,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,-0.00171619158633226,"Neoplasms","GUATEMALA"
"888",40,4,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.0211710439364669,"Circulatory","GUATEMALA"
"889",60,5,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.0207063361794288,"Abnormal","GUATEMALA"
"890",0,7,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.00120198004611188,"Nervous","GUATEMALA"
"891",15,8,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.00535341309445378,"Endocrine","GUATEMALA"
"892",35,9,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.00225173264364095,"Digestive","GUATEMALA"
"893",55,10,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,-0.00458126757332405,"Genitourinary","GUATEMALA"
"894",75,11,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.00163882995215018,"Perinatal","GUATEMALA"
"895",10,13,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,-0.0062577440040527,"External","GUATEMALA"
"896",30,14,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,-0.00454917696703227,"Homicide","GUATEMALA"
"897",50,15,"1995-2000","2000-2005",2,2250,"CEPAL2004",70.3504779900008,72.8207251151041,0.00540325556744817,"Rest","GUATEMALA"
"898",70,2,"2000-2005","2005-2010",2,2250,"CEPAL2004",72.8207251151041,74.1020250572431,0.000855596863973245,"Infectious","GUATEMALA"
"899",1,4,"2000-2005","2005-2010",2,2250,"CEPAL2004",72.8207251151041,74.1020250572431,0.00113968040933938,"Circulatory","GUATEMALA"
